index,ingredient_name,traits,tags,substitutes,substitutes2,대분류,중분류,synonyms,속성수,언급량
2546,코다리,"쫄깃함, 감칠맛, 건조",고단백,"명태, 북어",,재료,해산물,,0,
2547,민꽃게,"감칠맛, 부드러움, 덩어리",보양,"참게, 꽃게",,재료,해산물,,0,
2552,유자청,"단맛, 신맛, 점성","면역력, 항산화","유자차, 매실청",,재료,양념/조미료,,0,
2553,적두,"고소함, 가루, 덩어리","고식이섬유, 건강","팥, 강낭콩",,재료,두류,,0,
2556,적새우살,"탱글함, 감칠맛, 덩어리",고단백,"흰다리새우, 중하",,재료,해산물,,0,
2562,흑미,"전분질, 덩어리, 고소함","항산화, 저지방","흑보리, 자색현미",,재료,곡류/견과류/씨앗류,,0,
2563,카모마일차,"쓴맛, 액체, 향","불면증, 항염","라벤더차, 루이보스차",,재료,기타생식재료,,0,
2564,결명자차,"쓴맛, 액체, 농축","장건강, 눈건강","보리차, 헛개차",,재료,기타생식재료,,0,
2570,공심채,"부드러움, 덩어리, 수분보유력","비건, 건강","청경채, 시금치",,재료,야채/채소,,0,
2572,무화과가공품,"단맛, 점성, 농축","항산화, 소화","무화과잼, 대추야자페이스트",,재료,과일,,0,
2573,바비큐 소스,"짠맛, 감칠맛, 점성, 유화",건강,"데리야끼소스, 불고기양념",,재료,소스류,,0,
2575,애호박가공품,"부드러움, 수분보유력, 덩어리","저칼로리, 다이어트","애호박, 주키니퓨레",,재료,야채/채소,,0,
2577,잇꽃,"쌉쌀함, 건조, 가루","항산화, 혈액순환","홍화, 치자꽃",,재료,기타생식재료,홍화,1,
2578,캐러멜소스,"단맛, 점성, 농축",고열량,"초콜릿소스, 연유",,재료,소스류,,0,
2579,토마토,"신맛, 감칠맛, 수분보유력","항산화, 비건","방울토마토, 토마토퓨레",,재료,야채/채소,,0,
2585,가슴살,"퍽퍽함, 덩어리, 고소함","고단백, 저지방","닭안심, 오리안심",,재료,육류,,0,
2586,데미글라스소스,"감칠맛, 점성, 유화",건강,"브라운소스, 그레이비",,재료,소스류,,0,
2587,두부,"부드러움, 응고성, 수분보유력","고단백, 저지방, 채식","연두부, 순두부",,재료,두류,,0,
2590,유정란,"고소함, 응고성, 액체","고단백, 건강","계란, 방사유정란",,재료,달걀/난류,,0,
2594,파인애플가공품,"단맛, 신맛, 수분보유력","소화, 피로","파인애플통조림, 파인애플즙",,재료,과일,,0,
2598,세고리물레고둥,"쫄깃함, 감칠맛, 덩어리","저지방, 고단백","골뱅이, 소라",,재료,해산물,,0,
2599,백태,"덩어리, 고소함, 전분질","고단백, 콜레스테롤","대두, 백콩",,재료,두류,,0,
2602,가지말랭이,"쫄깃함, 건조, 덩어리","고식이섬유, 항산화","가지볶음, 말린가지",,재료,야채/채소,,0,
2603,전갱이,"감칠맛, 부드러움, 덩어리","고단백, 오메가3","고등어, 삼치",,재료,해산물,,0,
2610,갈색고리돼지고둥,"쫄깃함, 감칠맛, 덩어리","고단백, 저지방","소라, 골뱅이",,재료,해산물,,0,
2611,당밀,"단맛, 점성, 농축",에너지,"올리고당, 물엿",,재료,양념/조미료,,0,
2613,만가닥버섯,"탱글함, 부드러움, 수분보유력","면역력, 건강","느타리버섯, 팽이버섯",,재료,버섯류,,0,
2614,은연어,"부드러움, 감칠맛, 덩어리","고단백, 오메가3","연어, 송어",,재료,해산물,,0,
2615,우무묵,"탱글함, 수분보유력, 응고성","저칼로리, 다이어트","곤약, 한천",,재료,곡류/견과류/씨앗류,,0,
2619,황새치,"퍽퍽함, 감칠맛, 덩어리",고단백,"참치, 다랑어",,재료,해산물,,0,
2620,렌틸콩,"고소함, 덩어리, 부드러움","고단백, 고식이섬유","강낭콩, 병아리콩",,재료,두류,,0,
2623,무화과,"단맛, 부드러움, 수분보유력","소화, 항산화","건무화과, 대추야자",,재료,과일,,0,
2625,장군차,"쓴맛, 액체, 건조","항산화, 신진대사","보이차, 녹차",,재료,기타생식재료,,0,
2634,조기,"감칠맛, 덩어리, 부드러움",고단백,"굴비, 민어",,재료,해산물,,0,
2639,우거지,"부드러움, 수분보유력","장건강, 건강","배춧잎, 데친배추",,재료,야채/채소,,0,
2641,고비,"쌉쌀함, 건조, 수분보유력","항산화, 장건강","고사리, 고사리나물",,재료,야채/채소,,0,
2643,찐어묵,"쫄깃함, 덩어리, 응고성",고단백,"오뎅, 삶은어묵",,재료,가공육,,0,
2645,메추리알,"고소함, 응고성, 덩어리",고단백,"계란, 유정란",,재료,달걀/난류,,0,
2646,베이킹파우더,"가루, 발효성",건강,"이스트, 중조",,재료,양념/조미료,,0,
2648,우리밀우동면,"쫄깃함, 전분질, 덩어리",건강,"밀가루면, 생우동면",,재료,면류/밀가루류,,0,
2657,천도,"단맛, 수분보유력",항산화,"복숭아, 황도",,재료,과일,,0,
2658,금귤,"신맛, 단맛, 수분보유력","비타민C, 항산화","유자, 레몬",,재료,과일,,0,
2660,맥주보리,"고소함, 전분질, 가루","건강, 고식이섬유","보리, 귀리",,재료,곡류/견과류/씨앗류,,0,
2662,머루씨,"단맛, 쌉쌀함, 건조","항산화, 면역력","포도씨, 블루베리씨",,재료,과일,,0,
2663,중화매실소스,"단맛, 점성, 유화","소화, 건강","매실청, 데리야끼소스, 불고기양념",,재료,소스류,,0,
2664,천중도,"단맛, 수분보유력",항산화,"복숭아, 백도",,재료,과일,,0,
2665,칠리 소스,"매운맛, 점성, 유화",건강,"핫소스, 고추장소스",,재료,소스류,,0,
2667,밤,"단맛, 퍽퍽함, 덩어리","저지방, 건강","고구마, 단호박",,재료,곡류/견과류/씨앗류,,0,
2669,중멸치,"감칠맛, 덩어리","고단백, 칼슘","잔멸치, 국멸치",,재료,해산물,,0,
2672,엿기름,"단맛, 가루, 발효성",소화,"엿, 물엿",,재료,양념/조미료,,0,
2673,옥수수수염차,"쌉쌀함, 액체","이뇨, 건강","보리차, 헛개차",,재료,기타생식재료,,0,
2681,국간장,"짠맛, 액체",저염,"진간장, 조선간장",,재료,양념/조미료,,0,
2682,리코타,"부드러움, 유화","고단백, 건강","크림치즈, 까망베르",,재료,유제품,,0,
2683,도치,"부드러움, 덩어리",고단백,"대구, 동태",,재료,해산물,,0,
2684,배,"단맛, 수분보유력","소화, 피로","사과, 천도",,재료,과일,,0,
2686,군소,"쫄깃함, 덩어리",고단백,"소라, 해삼",,재료,해산물,,0,
2687,마가린,"고소함, 유화, 점성",고열량,"버터, 쇼트닝",,재료,유제품,식물성 버터,1,
2689,국수호박,"부드러움, 수분보유력","저칼로리, 다이어트","호박, 애호박면",,재료,야채/채소,,0,
2693,범가자미,"부드러움, 감칠맛",고단백,"가자미, 도다리",,재료,해산물,,0,
2694,싸리버섯,"쫄깃함, 건조","항산화, 면역력","표고버섯, 능이버섯",,재료,버섯류,,0,
2695,암치,"부드러움, 감칠맛",고단백,"민어, 참돔",,재료,해산물,,0,
2697,임연수어,"퍽퍽함, 감칠맛",고단백,"고등어, 꽁치",,재료,해산물,,0,
2698,청국장,"발효성, 유화, 점성","장건강, 소화","된장, 낫토",,재료,두류,,0,
2700,큰알보리,"고소함, 전분질",고식이섬유,"보리, 귀리",,재료,곡류/견과류/씨앗류,,0,
2701,통밀스파게티,"쫄깃함, 전분질","저당, 건강","현미면, 귀리면",,재료,면류/밀가루류,,0,
2703,메옥수수,"전분질, 고소함",저지방,"찐옥수수, 찰옥수수",,재료,곡류/견과류/씨앗류,,0,
2704,캐슈너트,"고소함, 덩어리","고단백, 건강","아몬드, 마카다미아",,재료,곡류/견과류/씨앗류,,0,
2705,생강갈은것,"매운맛, 페이스트","소화, 면역력","생강가루, 생강즙",,재료,양념/조미료,,0,
2706,생강차,"매운맛, 액체","면역력, 피로","유자차, 모과차",,재료,기타생식재료,,0,
2707,생강 페이스트,"매운맛, 점성","소화, 면역력","생강가루, 다진생강",,재료,양념/조미료,,0,
2709,생강 피클,"매운맛, 신맛, 수분보유력",소화,"초생강, 식초절임",,재료,양념/조미료,,0,
2710,샐러리,"쌉쌀함, 섬유질","저칼로리, 디톡스","미나리, 부추",,재료,야채/채소,,0,
2711,생강가루,"매운맛, 가루","소화, 면역력","다진생강, 생강차",,재료,양념/조미료,,0,
2712,샛멸,"감칠맛, 덩어리","고단백, 칼슘","잔멸치, 대멸",,재료,해산물,,0,
2713,생강,"매운맛, 향, 덩어리","소화, 면역력","다진생강, 생강가루",,재료,양념/조미료,,0,
2714,샐러드 드레싱,"감칠맛, 점성, 유화",건강,"오리엔탈소스, 발사믹드레싱",,재료,소스류,,0,
2715,샛돔,"부드러움, 감칠맛",고단백,"돔류, 도미",,재료,해산물,,0,
2717,어묵 국물,"감칠맛, 액체",소화,"멸치육수, 다시마육수",,재료,가공육,,0,
2722,왜무,"쌉쌀함, 부드러움",소화,"무, 동치미무",,재료,야채/채소,,0,
2725,우렁이,"쫄깃함, 덩어리","고단백, 장건강","다슬기, 소라, 전복",,재료,해산물,,0,
2726,토마토 소스,"신맛, 액체, 점성, 유화","항산화, 건강","스파게티소스, 피자소스, 홀토마토",,재료,소스류,,0,
2727,로메인,"쌉쌀함, 부드러움","저칼로리, 다이어트","양상추, 치커리",,재료,야채/채소,,0,
2728,자두,"신맛, 단맛, 수분보유력","항산화, 변비","복숭아, 살구",,재료,과일,,0,
2730,산양유액상요구르트,"고소함, 액체, 유화","면역력, 장건강","플레인요구르트, 두유",,재료,유제품,,0,
2736,우엉,"쌉쌀함, 섬유질","소화, 장건강","연근, 도라지",,재료,야채/채소,,0,
2737,좀주름다슬기,"쫄깃함, 덩어리","고단백, 장건강","우렁이, 다슬기",,재료,해산물,,0,
2739,파인애플드레싱,"단맛, 신맛, 유화","소화, 건강","유자드레싱, 과일드레싱",,재료,소스류,,0,
2741,코코넛수,"단맛, 액체","수분보유력, 피로","이온음료, 알로에주스",,재료,과일,,0,
2743,돼지기름,"고소함, 응고성",고열량,"소기름, 버터",,재료,육류,,0,
2744,들깨가루,"고소함, 가루, 유화","오메가3, 면역력","참깨가루, 아마씨가루",,재료,양념/조미료,,0,
2745,모래무지,"부드러움, 감칠맛",고단백,"미꾸라지, 빠가사리",,재료,해산물,,0,
2751,멸치육수,"감칠맛, 액체",소화,"다시마육수, 해물육수",,재료,해산물,,0,
2752,보리멸,"부드러움, 감칠맛",고단백,"멸치, 전갱이",,재료,해산물,,0,
2753,원추리,"쌉쌀함, 섬유질","이뇨, 건강","미나리, 냉이",,재료,야채/채소,,0,
2754,호밀,"고소함, 전분질","고식이섬유, 저당","귀리, 통밀",,재료,곡류/견과류/씨앗류,,0,
2755,군평선이,"쫄깃함, 덩어리",고단백,"바지락, 조개",,재료,해산물,,0,
2759,위고둥,"쫄깃함, 덩어리",고단백,"고둥, 소라",,재료,해산물,,0,
2762,메밀 국수,"쫄깃함, 전분질","저칼로리, 글루텐프리","소바면, 현미면",,재료,면류/밀가루류,,0,
2766,대게,"탱글함, 감칠맛",고단백,"홍게, 꽃게",,재료,해산물,,0,
2767,영지버섯,"쌉쌀함, 건조","면역력, 항암, 항산화","상황버섯, 표고버섯",,재료,버섯류,,0,
2770,발사믹드레싱,"신맛, 유화, 액체","항산화, 건강","발사믹식초, 오리엔탈소스",,재료,소스류,,0,
2771,버들송이버섯,"쫄깃함, 덩어리","면역력, 저칼로리","느타리버섯, 표고버섯",,재료,버섯류,,0,
2773,데리야끼 소스,"단맛, 점성, 유화","소화, 건강","굴소스, 불고기양념",,재료,소스류,,0,
2774,버찌,"단맛, 신맛, 수분보유력","항산화, 소화","체리, 자두",,재료,과일,,0,
2775,소고기육수,"감칠맛, 액체","보양, 건강","사골육수, 닭육수",,재료,육류,,0,
2776,아몬드가루,"고소함, 가루","고단백, 비건","캐슈너트가루, 해바라기씨가루",,재료,곡류/견과류/씨앗류,아몬드 밀가루,1,
2777,칠면조고기,"부드러움, 퍽퍽함","고단백, 저지방","닭가슴살, 오리고기",,재료,육류,,0,
2781,칠면초,"쌉쌀함, 섬유질","항염, 디톡스","민들레잎, 케일",,재료,기타생식재료,,0,
2782,맛조개,"탱글함, 감칠맛",고단백,"바지락, 백합",,재료,해산물,,0,
2783,축파,"매운맛, 부드러움",건강,"쪽파, 대파",,재료,야채/채소,,0,
2784,버터,"고소함, 응고성, 유화",고열량,"마가린, 기버터",,재료,유제품,무염버터,1,
2786,볶음용멸치,"감칠맛, 덩어리, 건조","고단백, 칼슘","잔멸치, 견과류",,재료,해산물,,0,
2787,라이스페이퍼,"쫄깃함, 얇은시트",글루텐프리,"또띠아, 밀전병",,재료,면류/밀가루류,,0,
2789,백삼,"쓴맛, 건조, 향","면역력, 피로, 보양","홍삼, 수삼",,재료,기타생식재료,,0,
2791,복어,"탱글함, 감칠맛","고단백, 보양","가자미, 생선살, 대구",,재료,해산물,,0,
2792,허브소금,"짠맛, 가루, 향","저염, 건강","천일염, 맛소금, 함초소금",,재료,양념/조미료,,0,
2797,부지깽이,"쌉쌀함, 섬유질","항염, 디톡스","씀바귀, 민들레, 두메부추",,재료,야채/채소,,0,
2802,오렌지,"신맛, 단맛, 수분보유력","항산화, 면역력","자몽, 귤, 한라봉",,재료,과일,,0,
2805,갈비,"고소함, 쫄깃함","고단백, 보양","목살, 갈매기살, 등갈비",,재료,육류,"토시살, 참갈비, 제비추리, 안창살",1,
2808,파드득나물,"쌉쌀함, 부드러움","소화, 건강","방풍나물, 미나리",,재료,야채/채소,,0,
2810,여주,"쓴맛, 섬유질","당뇨, 항산화","돼지감자, 비트",,재료,야채/채소,,0,
2813,큰느타리버섯,"쫄깃함, 덩어리","저칼로리, 면역력","느타리버섯, 표고버섯",,재료,버섯류,,0,
2820,훈제오리,"고소함, 훈연, 덩어리","고단백, 보양","오리고기, 삼겹살",,재료,육류,,0,
2822,사태,"쫄깃함, 덩어리","고단백, 보양","우둔살, 양지",,재료,육류,아롱사태,1,
2824,비트,"단맛, 섬유질, 색소","항산화, 디톡스","당근, 적양배추",,재료,야채/채소,,0,
2829,애플수박,"단맛, 수분보유력","저칼로리, 수분보충","수박, 멜론",,재료,과일,,0,
2831,애호박,"부드러움, 수분보유력","저칼로리, 소화","주키니, 단호박",,재료,야채/채소,,0,
2833,청양고추,"매운맛, 작고단단함","항염, 소화","풋고추, 할라피뇨",,재료,야채/채소,,0,
2836,감성돔,"탱글함, 감칠맛","고단백, 건강","도미, 광어",,재료,해산물,,0,
2837,고로쇠나무,"단맛, 액체","디톡스, 수분보유력","자일리톨, 메이플시럽",,재료,기타생식재료,,0,
2838,제주올레길우유,"고소함, 액체","칼슘, 면역력","우유, 산양유",,재료,유제품,,0,
2839,진미채,"짠맛, 쫄깃함, 건조",고단백,"오징어채, 먹태",,재료,해산물,,0,
2841,제육볶음소스,"짠맛, 매운맛, 점성",소화,"불고기양념, 고추장소스",,재료,소스류,,0,
2846,천엽,"쫄깃함, 퍽퍽함","저지방, 고단백","간, 곱창",,재료,육류,,0,
2851,곱상어,"부드러움, 감칠맛",고단백,"상어, 흑돔",,재료,해산물,,0,
2853,곶감,"단맛, 끈적임","피로, 항산화","말린자두, 건무화과",,재료,과일,,0,
2854,잠발라야소스,"매운맛, 점성, 유화","소화, 에너지","타코소스, 핫소스",,재료,소스류,,0,
2858,밀가루,"무맛, 가루, 전분질",에너지,"강력분, 중력분",,재료,면류/밀가루류,소맥분,1,
2859,복숭아,"단맛, 수분보유력","항산화, 소화","자두, 살구",,재료,과일,,0,
2860,볶음새송이,"쫄깃함, 고소함","저칼로리, 면역력","새송이버섯, 표고버섯",,재료,버섯류,,0,
2864,산딸기,"신맛, 단맛, 수분보유력","항산화, 면역력","라즈베리, 블루베리",,재료,과일,,0,
2865,산부추,"매운맛, 부드러움","혈액순환, 소화","쪽파, 부추",,재료,야채/채소,,0,
2867,오골계,"고소함, 퍽퍽함","보양, 고단백","닭고기, 삼계탕",,재료,육류,,0,
2868,우리밀,"무맛, 가루, 전분질","건강, 비정제원당","밀가루, 통밀가루",,재료,곡류/견과류/씨앗류,,0,
2869,월계수잎,"쌉쌀함, 향","항염, 소화","바질잎, 타임",,재료,기타생식재료,,0,
2870,인삼,"쓴맛, 건조, 향","면역력, 피로, 보양","홍삼, 수삼",,재료,기타생식재료,,0,
2872,해바라기,"고소함, 씨앗","면역력, 오메가3","호두, 아몬드",,재료,곡류/견과류/씨앗류,,0,
